product_id,category,mismatch,confidence,reason,asin,amazon_url,rakuten_url,amazon_title,rakuten_title
7188,toothbrush,TYPE,high,"Amazon lists Pigeon 乳歯ブラシ レッスン段階1 (complete brush with safety plate, 4–5か月~). Rakuten's description explicitly states 'ブラシは付属していません' — it is selling only the replacement safety plate accessory, not the brush. These are fundamentally different products (brush vs plate-only accessory), confirmed by the Rakuten description.",B084JG1HFZ,https://www.amazon.co.jp/dp/B084JG1HFZ,"https://item.rakuten.co.jp/nicobase/kawav-bb-000956/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049","ピジョン 乳歯ブラシ レッスン段階1 4・5か月~ イエロー 1個 (x 1)","【注文合計3380円以上で注文可能】ピジョン 乳歯ブラシ レッスン段階 1 (1本入)お一人様5点まで"
7233,toothpaste,FLAVOR_SCENT,high,"Both are Pigeon 歯みがきナップ 42包 but the Amazon listing is the unflavored/plain (blue box) variant while the Rakuten listing is the strawberry flavor (ほんのりいちご味, pink box). The images clearly show two different flavor variants of the same line.",B000BNCBB2,https://www.amazon.co.jp/dp/B000BNCBB2,"https://item.rakuten.co.jp/a-price/4902508115292/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049","PIGEON ピジョン 親子で乳歯ケア 歯みがきナップ 42包入","ピジョン 歯みがきナップ 42包入 いちご味"
7242,toothbrush,TYPE,high,"Amazon is a SODATECO (Sunstar) conventional angled-head toothbrush for 6-12yr. Rakuten is a U-shaped mouthpiece-style (U型歯ブラシ) toothbrush from a different brand entirely. Completely different brush type and brand.",B0FJKXT3P6,https://www.amazon.co.jp/dp/B0FJKXT3P6,"https://item.rakuten.co.jp/rimo7160/hy0930051/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049","SODATECO（ソダテコ）こども歯ブラシ 6～12歳 やわらかめ（子供 小学生 乳歯 永久歯 混合歯 はえかわり期 2倍長持ち毛 サンスター）","5歳以上 子供用歯ブラシ U型 6~12歳 子ども 子供用 360度歯ブラシ こども まとめ買い 2~6歳 ハブラシ マウスピース型 子供 ベビー U字歯ブラシ 歯ブラシ U字型歯ブラシ キッズ 赤ちゃん 5本セット U型歯ブラシ"
7296,toothbrush,LINE,high,"Amazon shows the adult Ebisu PROGRIP type-I (clear geometric transparent handle, colored bristle tips, 3-pack). Rakuten shows the children's Ebisu LET'S PROGRIP B-3640M (patterned colored handles, slim tapered head for 10+, 18-pack). These are distinct sub-lines within the Ebisu Pro Grip family with different head geometry and target users.",B08GS4NVDW,https://www.amazon.co.jp/dp/B08GS4NVDW,"https://item.rakuten.co.jp/rcmd/ho-25939-018/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049","エビス プログリップハブラシtypeI ふつう 3本組 おまかせ 1個 (x 3)","【単品18個セット】 エビス B-3640M LET'S プログリップハブラシ ふつう(代引不可)【送料無料】"
7308,toothbrush,LINE,high,"Amazon shows a standard adult-style Ebisu PROGRIP (white handle, pink bristles, no child branding). Rakuten shows the children's Ebisu LET'S PROGRIP B-3640M (patterned handles, slim tapered head, for children 10+, 7-pack). Different sub-lines with different head design and target users.",B08G17WLR6,https://www.amazon.co.jp/dp/B08G17WLR6,"https://item.rakuten.co.jp/rcmdva/ho-25939-007/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049","エビス プログリップハブラシふつう","【単品7個セット】 エビス B-3640M LET'S プログリップハブラシ ふつう(代引不可)"
7555,skincare,LINE,high,"Amazon shows 'filbaby REPAIR' (リペア) sub-line — a distinct barrier-repair formulation with 'REPAIR' clearly printed on the bottle and box. Rakuten shows the standard 'filbaby' (no REPAIR), same 380g size but a different product line with different formulation and branding. These are not the same SKU.",B07W19CGNZ,https://www.amazon.co.jp/dp/B07W19CGNZ,"https://item.rakuten.co.jp/yoikenkou/4902508084345-8/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049","PIGEON ピジョン フィルベビーミルクローション 380g 570434","【送料込・まとめ買い×8個セット】ピジョン フィルベビー ベビーミルクローション 380g"
7810,skincare,SIZE,high,"Both are Pigeon 薬用ローション ももの葉 (same brand and line) but the Amazon image shows 600ml (キューブパック大容量) and the Rakuten image clearly shows 200ml box carton. These are different size SKUs, not a multi-pack of the same unit.",B0CTQB7RTT,https://www.amazon.co.jp/dp/B0CTQB7RTT,"https://item.rakuten.co.jp/fujiyaku/4902508083805/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049","ピジョン Pigeon 薬用ローション ももの葉 キューブパック 600ml【大容量】","ピジョン 薬用ローション ももの葉(医薬部外品) (PP)"
7831,skincare,BUNDLE_CONTENTS,high,"Amazon is a 2-pack of identical Pigeon Baby Cream 50g tubes. Rakuten title lists a bundle of two different products: 'ピジョン ベビークリーム 50g' + 'ピジョン ベビークリアオイル 80ml' — an entirely different item (clear oil) is paired with the cream. The bundle contents differ fundamentally.",B01G3B3F4M,https://www.amazon.co.jp/dp/B01G3B3F4M,"https://item.rakuten.co.jp/okshop-02/4902508084598/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049","ピジョン ベビークリーム 50g (0ヵ月~)×2個パック","ピジョン ベビークリーム 50gピジョン ベビークリアオイル 80ml【pigeon ベビークリアローション 無添加 弱酸性 低刺激 ベビー用品 保湿 沐浴 生まれたその日から】"
7975,skincare,SPF_STAGE,high,"PA rating mismatch: Amazon image clearly shows SPF29 PA+++ (3 pluses); Rakuten image clearly shows SPF29 PA++ (2 pluses). The Rakuten description also states PA++. These are different UV protection grades of the アトピタ 保湿UVクリーム, not the same product.",B00C6TLN9U,https://www.amazon.co.jp/dp/B00C6TLN9U,"https://item.rakuten.co.jp/bazar-progre/8050616/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049","アトピタ 保湿UVクリーム 30g SPF29++","【60個セット】【1ケース分】 アトピタ 保湿UVクリーム 30g×60個セット 1ケース分 【正規品】【mor】 【dcs】【ご注文後発送までに2週間前後頂戴する場合がございます】"
8220,skincare,SPF_STAGE,high,"Amazon image clearly shows Atopita 保湿UVクリーム50 with SPF50/PA++++, while Rakuten image clearly shows SPF29/PA++. These are different SPF formulations — a real identity mismatch.",B0GZ5WJYFF,https://www.amazon.co.jp/dp/B0GZ5WJYFF,"https://item.rakuten.co.jp/shopsoleil/8050616/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049","【２個】アトピタ 保湿UVクリーム SPF50(PA++++) 30gX2個(4987133015452-2)","【60個セット】【1ケース分】 アトピタ 保湿UVクリーム 30g×60個セット 1ケース分 【正規品】【mor】 【ご注文後発送までに2週間前後頂戴する場合がございます】【dcs】"
8295,skincare,FLAVOR_SCENT,high,"Amazon listing is the 'Magic Hour' limited-edition fragrance variant (pink/holographic packaging, labeled 'Fragrance Limited Edition') while Rakuten is the standard Biore UV Aqua Rich Aqua Protect Mist (standard blue packaging). Different fragrance variant.",B0D3PTFVPJ,https://www.amazon.co.jp/dp/B0D3PTFVPJ,"https://item.rakuten.co.jp/k-server/4901301416438-5/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049","【限定品】ビオレUV アクアリッチ アクアプロテクトミスト マジックアワー 60mL SPF50/PA++++ 2個セット","送料無料 5個セット花王 ビオレUV アクアリッチ アクアプロテクトミスト 60ml×5個"
8368,skincare,FLAVOR_SCENT,high,"Amazon image shows Skin Aqua Tone Up UV Essence in Blue (はかなげブルー, suppresses redness), while Rakuten image clearly shows the Lavender variant (ラベンダー, brightens sallow skin). These are distinct color/tone-up SKUs with different cosmetic effects, not a minor design difference.",B0G31CBHWQ,https://www.amazon.co.jp/dp/B0G31CBHWQ,"https://item.rakuten.co.jp/inniselect/4987241157754/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049","スキンアクア (SKIN AQUA) トーンアップUVエッセンス ブルー（化粧下地 崩れにくい 透明感アップ）","ロート製薬 スキンアクア トーンアップUVエッセンス 80g"
8515,skincare,BUNDLE_CONTENTS,high,"Amazon is a bundle of the regular bottle + refill bottle together (セット売り: 60ml + つけかえ用60ml), while Rakuten is the refill-only (つけかえ用) product. Different bundle contents — one includes the base unit, the other is refill-only.",B0F7GC52P9,https://www.amazon.co.jp/dp/B0F7GC52P9,"https://item.rakuten.co.jp/drugkirin/4901301417039-24/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049","【セット売り】花王 ビオレUV アクアリッチ アクアプロテクトミスト 60ml つけかえ用ミスト 60ml","【送料無料 24個セット】花王 ビオレ UV アクアリッチ アクアプロテクトミスト 付け替え用 60mL×24個 SPF50/PA++++ Kao Biore"
9059,wipes,LINE,high,"Both are LecBe baby wipes 80枚×3個, but Amazon is the '水99% あかちゃんのおしりふき' (弱酸性, fully additive-free) while Rakuten is the '水99.9% ふんわりおしりふき' with added W保湿成分 (コラーゲン + モモ葉エキス). Different product lines: the Rakuten formulation adds moisturising ingredients explicitly absent from the Amazon version. Images confirm distinct packaging designs and branding variants.",B09FX58PY3,https://www.amazon.co.jp/dp/B09FX58PY3,"https://item.rakuten.co.jp/suguruyahonpo/4560319048675-2-101/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049","レック(LEC) 純水ベビーケア 純水 99% おしりふき 80枚×3個 (240枚) 弱酸性 日本製","【 まとめ買い2個セット 】 水99.9％ ふんわりおしりふき 80枚×3個パック 【 送料無料 】"
9676,baby_food,TYPE,high,"Amazon shows the ZOOBLY multi-mode high-low chair with castors and an oval padded backrest (same unit as 9638). The Rakuten image shows a structurally different 2WAY folding high chair with fixed legs (no castors), a patterned geometric cushion seat, and a different tray design — a clearly different product from a different brand.",B0BL1H3C6B,https://www.amazon.co.jp/dp/B0BL1H3C6B,"https://item.rakuten.co.jp/gazelle/hsk192/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049","ベビーチェア ハイローチェア 折りたたみ 取り外し可能なキャスター 足置き 二段テーブル付き 五点式安全ベルト 高さ調節 離乳食 お食事椅子 テーブルチェア 赤ちゃん用 キッズチェア 子供イス 多機能 組立簡単 出産祝い ６か月~４歳","ベビーチェア ハイチェア ローチェア キッズチェア 折りたたみ 多機能 高さ調節可能 五点式安全ベルト 二段テーブル付き 赤ちゃん用 幼児 お食事椅子 離乳食 多機能 赤ちゃん用 お食事椅子 お手入れ簡単 持ち運び便利 出産祝い 赤ちゃん用"
9748,baby_food,TYPE,high,"Amazon (FLYKING/MADIHU) is a newborn-oriented 4-in-1 bouncer/rocker/stroller with a canopy and toy arch, designed for infants from newborn stage in a reclined position. The Rakuten item is a conventional upright high-low dining chair (ハイチェア/ローチェア) with a food tray, suited for weaning-age children who can sit upright. These are fundamentally different product types despite both being called 'baby chairs'.",B0FXGGHKJP,https://www.amazon.co.jp/dp/B0FXGGHKJP,"https://item.rakuten.co.jp/amitietamour/cczmm-/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049","「FLYKING」4-in-1ベビーカー リクライニングベビーバウンサー ロッキングチェア、多機能、新生児用バウンサー 食事用トレイ キャスター付き 角度調節可能 洗える ベビー用品 ベビーチェア 離乳食 ギフト (グリーン)","4in1 ベビーチェア リクライニング バウンサー ロッキングチェア ベビーカー ハイチェア ローチェア テーブルチェア カート 食事トレイ タイヤ付き 角度調節 洗える ベビー用品 多機能 新生児 ベビー キッズ 赤ちゃん 椅子 イス 離乳食 出産祝い 1歳 2歳 3歳"
9873,baby_food,OTHER,high,"Amazon (enne. brand) shows a compact pink 5-way hi/lo chair with no wheels, folding X-frame legs, and a small footprint. Rakuten shows a completely different chair: large beige/grey unit with 4 swivel castors, rocking/reclining function (ゆりかご式), wide seat, and a totally different structural design. Different brand, different form factor.",B0CKYXQ27G,https://www.amazon.co.jp/dp/B0CKYXQ27G,"https://item.rakuten.co.jp/amaliristore/yeyz-0003/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049","enne. 多機能 ベビーチェア 折りたたみ ハイチェア 持ち運び 子供 椅子 ベビー 赤ちゃん ローチェア テーブル付き キッズチェア 離乳食 幼児 (Pink)","ベビーチェア テーブルチェア 折りたたみ ハイチェア ローチェア トレイ付き 食事用 離乳食 多機能 赤ちゃん 子供 キッズ ベビー イス 椅子 キッズチェア 落下防止 高さ調節"
9950,baby_food,OTHER,high,"Despite identical titles, the images show distinct products. Amazon shows a beige hi-lo chair with a round oval egg-shaped seat back and 4 swivel castors. Rakuten shows a chair with a scalloped/shell-shaped seat back, different proportions, and a different structural design. These are different generic chair models.",B0H36BVWDM,https://www.amazon.co.jp/dp/B0H36BVWDM,"https://item.rakuten.co.jp/nichiyou/528/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049","ベビーチェア 折りたたみ ハイチェア ローチェア 赤ちゃん テーブル 付き 離乳食 食事 ハイローチェア 高さ調節 椅子 2way 持ち運び ロー 立ち上がり防止 クッション 折り畳み チャイルドチェア テーブルチェア","ベビーチェア 折りたたみ ハイチェア ローチェア 赤ちゃん テーブル 付き 離乳食 食事 ハイローチェア 高さ調節 椅子 2way 持ち運び ロー 立ち上がり防止 クッション 折り畳み チャイルドチェア テーブルチェア"
9997,baby_food,TYPE,high,"Amazon shows an outdoor portable camping-style baby chair with a canopy, fabric seat on an aluminium X-frame — a standalone floor chair for outdoor use. Rakuten shows a table-clamp hook-on booster seat (テーブルチェア) that attaches to the dining table edge. Completely different product types.",B0F7QZVBZZ,https://www.amazon.co.jp/dp/B0F7QZVBZZ,"https://item.rakuten.co.jp/cwstore/aa101064651bf6/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049","ベビーチェア テーブル 折りたたみ 軽量 ベビー椅子 赤ちゃん 子供 キッズチェア お食事椅子 携帯 ダイニングテーブルと椅子 6ヶ月から3歳まで 多機能チェア (グレー)","キッズ 【専用トレー付き】ベビーチェア 6ヶ月から3歳まで 椅子 外食 赤ちゃん 子供 持ち運び 携帯ベビーシート 離乳食 プレゼント 出産祝い お食事椅子 ベビーテーブルチェア 折りたたみ 赤ちゃんチェア ベビー 家庭 テーブルチェア 旅行用 折りたたみ ギフト コンパクト"
10033,baby_food,OTHER,high,"Amazon (beehive brand, green) shows a hi-lo chair with a round egg-shaped seat, white frame, under-seat storage shelf, and dual front/back footrest design. Rakuten shows a different chair with a different seat silhouette, different leg structure, storage bag underneath, and no brand match. Visually distinct products.",B08SLPQ1R3,https://www.amazon.co.jp/dp/B08SLPQ1R3,"https://item.rakuten.co.jp/kajou/zy3633/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049","【beehive】ベビーチェア ローチェア スマートハイチェア 赤ちゃん用 お食事椅子 離乳食 テーブルチェア ポータブルカバー 多機能 子供イス 北欧風 ６か月~４歳(グリーン)","【送料無料 ベービー用品】ベビーチェア ローチェア スマートハイチェア 赤ちゃん用 お食事椅子 離乳食 テーブルチェア ポータブルカバー 多機能 子供イス 北欧風 高さ調節 多機能 赤ちゃん用 お食事椅子 持ち運び便利 出産祝い"
10165,baby_food,BRAND,high,"Amazon shows an 'enne.' branded solid blue plastic 5-way high/low chair with a specific fold-flat design and 5-point harness. Rakuten shows a completely different chair from a different brand: white/cream metal frame, colorful patterned upholstery, castors/wheels, 6-height steps, and a 2-layer tray. Different brand and entirely different product design.",B0CKYWSR5L,https://www.amazon.co.jp/dp/B0CKYWSR5L,"https://item.rakuten.co.jp/view-shop/p10007790035/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049","enne. 多機能 ベビーチェア ハイチェア ローチェア 折りたたみ 持ち運び ハイローチェア ベビー 赤ちゃん 椅子 テーブル付き お食事 離乳食 (Blue)","送料無料 ベビーチェア ハイチェア チェア 椅子 テーブルチェア 離乳食 食事用 赤ちゃん用 テーブル付き ベビー 赤ちゃん 食事 ご飯 出"
10199,baby_food,BRAND,high,"Amazon shows a KIMINO-branded table-clip chair with cream/white plastic clamp arms and a black fabric seat. Rakuten shows a different unbranded table-clip chair with gray plastic clamp arms and a denim-blue fabric seat. Different brands and visually distinct models; the Rakuten listing does not include the KIMINO brand.",B0FQ9ZKZTY,https://www.amazon.co.jp/dp/B0FQ9ZKZTY,"https://item.rakuten.co.jp/starofspring/r12_zdzby_baby/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049","KIMINO テーブルチェア【生後6ヶ月から利用できる】ベビーチェア 折りたたみ テーブルチェア 離乳食 赤ちゃんテーブルイス 5点式安全ベルト イス 子ども用 お食事椅子 ベビー 家庭/外食/旅行用","ベビーチェア テーブルチェア 【生後6ヶ月から利用できる】折りたたみ テーブルチェア ベビー 離乳食 赤ちゃんテーブルイス 5点式安全ベルト イス 子ども用 お食事椅子 ベビー 家庭/外食/旅行用 贈り物"
10337,skincare,FLAVOR_SCENT,high,"Amazon is specifically Pigeon ベビー全身泡ソープ ベビーフラワーの香り (flower scent) 800ml refill. The Rakuten listing is a 4-pack (800ml×4) and its image shows all three scent variants (無香料, 蜂蜜の香り, ベビーフラワーの香り) in the listing photo, indicating a mixed-scent bundle rather than the single flower-scent item. Scent and bundle contents differ.",B09R9M736V,https://www.amazon.co.jp/dp/B09R9M736V,"https://item.rakuten.co.jp/unidy/7277645/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049","PIGEON ピジョン 全身泡ソープ ベビーフラワーの香り 詰替用 2回分 800ml","【4個セット】ベビーソープ ピジョン 詰め替え 全身泡ソープ 詰めかえ用 2回 800ml ベビーソープ 新生児から使える 泡ソープ 全身 泡タイプ 詰替 つめかえ お風呂 衛生用品 お風呂用品 Pigeon ベビースキンケア スキンケア しっとり ベビーフラワーの香り"
10657,skincare,LINE,high,"Amazon is Pigeon ベビー石けん (classic bar soap, 植物性, red-box packaging) 90g 2-pack. Rakuten is Pigeon ベビーソープ 90g (newer formulation in modern white 'Baby Soap' box, 無香料, 合成界面活性剤-free). These are distinct product lines with different branding, formulas, and packaging despite both being Pigeon bar soaps.",B000FNU4GC,https://www.amazon.co.jp/dp/B000FNU4GC,"https://item.rakuten.co.jp/maidora/4902508051835/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049","ピジョン ベビー石けん 90g 2個パック (0ヵ月)","ピジョン Pigeon ベビーソープ 90g ベビー 全身用せっけん 石鹸 石けん せっけん ベビーせっけん ベビー石鹸 泡 泡ソープ 泡石鹸 ベビーボディソープ 保湿 スキンケア ボディケア 赤ちゃんグッズ ベビーグッズ 出産祝い プレゼント"
10665,bath,LINE,high,"Amazon is the general アトピタ 保湿 全身泡ソープ (for dry/eczema-prone skin, adult/child line); Rakuten is アトピタ ベビーソープ from the step baby skincare series (STEP1 洗う). Images confirm distinct product lines with different packaging, labeling, and intended user category despite both being 泡タイプ 詰替え用 300ml under the Atopita brand.",B000CCV6X6,https://www.amazon.co.jp/dp/B000CCV6X6,"https://item.rakuten.co.jp/mamababy/9710945/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049","アトピタ 全身ベビーソープ 泡タイプ 詰替え用 300ml","アトピタ 全身ベビーソープ(泡タイプ) 詰替用(詰替え 詰め替え) 300ml【取寄品】【TC】【P】【■】 [2606SE]"
10763,skincare,FLAVOR_SCENT,high,"Amazon is Pigeon ベビー全身泡ソープ しっとり (moisturizing, orange packaging) 800ml refill. Rakuten is Pigeon ベビー全身泡ソープ 無香料 (fragrance-free, blue packaging) 800ml refill in a 3-pack. The images confirm different product variants (しっとり vs 無香料).",B09R9MTS74,https://www.amazon.co.jp/dp/B09R9MTS74,"https://item.rakuten.co.jp/auc-ulmax/dk-4902508084413_3/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049","PIGEON ピジョン ベビー全身泡ソープ しっとり 詰替用 2回分 800ml","【3個セット】 ピジョン ベビー全身泡ソープ 無香料 詰替用 2個分 800mL ベビー用 シャンプー 詰替 ベビーグッズ 産院 おふろ 産科 ソープ 清拭剤 新生児用品 あかちゃん ベビーせっけん スキンケア 乳児 保湿 ボディソープ ボディーソープ"
10792,skincare,TYPE,high,"Both are アトピタ 保湿全身泡ソープ 350ml, but Amazon image shows a refill soft pouch (詰替え用) while Rakuten image shows a pump dispenser bottle. These are different product types/forms of the same product line.",B0FQBYQK86,https://www.amazon.co.jp/dp/B0FQBYQK86,"https://item.rakuten.co.jp/energyplus/al-4987133014288/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049","アトピタ 保湿全身泡ソープ詰替え用 350ml","【丹平】アトピタ保湿全身泡ソープ350ml"
10803,bath,LINE,high,"Both are arau.baby 泡全身ソープ 詰替 400ml, but Amazon is the standard 'すべすべ' (normal skin) variant (pink packaging) while Rakuten is the 'しっとり' (moisturizing) variant (orange packaging). The Rakuten title explicitly says 'しっとり' and the images confirm different sub-line formulations targeting different skin types.",B0B9G5DFM5,https://www.amazon.co.jp/dp/B0B9G5DFM5,"https://item.rakuten.co.jp/aozorablue/4973512259135/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049","arau.(アラウ)アラウ.ベビー 泡全身ソープ 詰替 400ｍｌ","サラヤ(株) arau. baby アラウ ベビー 泡全身ソープ しっとり 詰替用 400mL"
10854,skincare,FLAVOR_SCENT,high,"Both are Pigeon ベビー全身泡ソープ 詰替 400ml, but Amazon is 無香料 (unscented, blue packaging) while Rakuten is 'ベビーフラワー' scent (pink packaging, product code 570446). The Rakuten title explicitly names the scent variant and the packaging color confirms the difference.",B09R9K1M3K,https://www.amazon.co.jp/dp/B09R9K1M3K,"https://item.rakuten.co.jp/officeyu/oy-1979220/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049","ピジョン Pigeon ベビー全身泡ソープ 詰めかえ用 400ml","（同梱不可） ピジョン ベビー全身泡ソープ ベビーフラワー 詰め替え用 400ml 570446 赤ちゃんのお肌へのやさしさをいちばんに考えたスキンケア"
11268,bath,TYPE,high,"Amazon is キューピー ベビー全身泡ソープ しっとり詰替用 350ml (a full-body soap refill pouch by COW brand), while Rakuten is キューピー ベビーシャンプー 泡タイプ ポンプ付 350ml (a hair shampoo with pump bottle). Different product type: full-body soap refill vs hair-only shampoo pump bottle.",B009631POM,https://www.amazon.co.jp/dp/B009631POM,"https://item.rakuten.co.jp/saikatu/10005049/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049","キューピー しっとり全身ベビーソープ 泡タイプ つめかえ用 350ml 無香料","キューピー ベビーシャンプー 泡タイプ ポンプ付 350ml"
11292,bath,LINE,high,"Both are Johnson's ベビー全身シャンプー 泡タイプ 詰替 350ml, but Amazon is the standard yellow-packaged formula ('specially for newborn') while Rakuten is the 'すやすやタイム' bedtime/relaxing aroma line (purple packaging). The images clearly show two distinct product lines with different scents.",B0016KESVA,https://www.amazon.co.jp/dp/B0016KESVA,"https://item.rakuten.co.jp/kusuri-hagakure/9278-1-b/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049","ジョンソンベビー ジョンソン ベビー全身シャンプー 泡タイプ 詰替用 350mL","ジョンソン すやすやタイム ベビー全身シャンプー 泡タイプ (ジョンソンすやすやタイムウォッシュ) 詰め替え用 350mL"
11419,bath,TYPE,high,"Amazon is a 3-pack of pax baby 全身シャンプー refill pouches 300ml (詰替用), while Rakuten is a single pax baby 全身シャンプー pump bottle 300ml (泡タイプ ポンプ). Same brand/line but different product types: refill pouches vs standalone pump bottle. Qty also differs (3 vs 1).",B01MUABCPP,https://www.amazon.co.jp/dp/B01MUABCPP,"https://item.rakuten.co.jp/auc-ulmax/dk-4904735054788_3/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049","【セット品】パックスベビー 詰替用全身シャンプー 300ml (3個)","【3個セット】 パックスベビー 全身シャンプー 泡タイプ 300mL ベビー全身シャンプー シャンプー パックス パックスナチュロン ヘアケア デリケート 子供用 ソープ あせも予防 マカデミアナッツ油 ボディソープ 入浴 赤ちゃん用品 ベビー 沐浴 植物油"
11900,nasal_aspirator,SIZE,high,"The tube dimensions differ critically: Amazon lists inner diameter 7mm / outer 10mm; Rakuten (DearJapan brand) lists inner diameter 4mm / outer 7mm. These are incompatible replacement parts with different bore sizes, making them different products. Additionally, the Rakuten image shows a fuller bundle (tube + collection pot + suction unit) while the Amazon listing is a single tube only.",B0FLK3HJ5Y,https://www.amazon.co.jp/dp/B0FLK3HJ5Y,"https://item.rakuten.co.jp/mlinestore/2bjn3n6lou/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049","吸引 シリコン チューブ 電動鼻水吸引器 交換部品 長さ100㎝ 内径7mm 外径10mm 消耗品 半透明 吸引チューブ ポット","互換品 電動鼻水吸引器 シリコン チューブ 交換用 部品 消耗品 (乳白色)"
11996,nasal_aspirator,TYPE,high,"Amazon listing is a replacement parts set (nozzle + tube + storage case) for the MamaCute aspirator. The Rakuten listing is the complete MamaCute 鼻水吸引器 main unit (full green device shown in box). One is a spare parts accessory, the other is the full aspirator device — a clear TYPE mismatch.",B0BZZ84XXB,https://www.amazon.co.jp/dp/B0BZZ84XXB,"https://item.rakuten.co.jp/homeystore/20240601032352_19/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049","【簡単よくとれる】 MamaCute 鼻水吸引器 鼻吸い器 [0歳から使える] [子どもが嫌がりにくい] 静音設計 乳幼児向け ハンディ 真空ポンプ式","【簡単よくとれる】 MamaCute 鼻水吸引器 鼻吸い器 0歳から使える 子どもが嫌がりにくい 静音設計 乳幼児向け ハンディ 真空ポンプ式"
12140,thermometer,TYPE,high,"Amazon shows a white gun-style infrared thermometer with a green LCD and multiple buttons (standard forehead-gun form factor). Rakuten shows a compact black cylindrical/pocket-sized touch thermometer with a single button — a completely different form factor, design, and likely different brand. These are distinct product types, not the same item.",B0B25PKZVJ,https://www.amazon.co.jp/dp/B0B25PKZVJ,"https://item.rakuten.co.jp/onehealth/wendu-08/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049","非接触式電子温度計赤外線： 1秒測定 32回記録 非接触型","【当日出荷・1秒測定】正確 早い 非接触温度計 電子温度計 赤外線 デジタル温度計 非接触 非接触式 ミルク 乳温 調理 無線 防水 お風呂 体温 お湯 コーヒー 赤ちゃん 高精度 センサー 電子 温度計 デジタル 非接触型温度計 最新 業務用 小型 軽量 コンパクト 日本監修 家庭用"
12194,safety_gate,BRAND,high,"Amazon lists Fairy Baby brand (高さ88cm, max 300cm) with a premium white rigid-post roll gate. Rakuten shows a generic no-brand product with different gray/beige mesh and different hardware (86cm height). Different manufacturers with visually distinct products.",B0DT5VR8QJ,https://www.amazon.co.jp/dp/B0DT5VR8QJ,"https://item.rakuten.co.jp/shop-assemble/ssg10-1495/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049","Fairy Baby ベビーゲート ロール 最大取付幅300cm 最大取付幅3m 高さ88cm 超ロング 階段上 ワイドゲート 巻き取り式 段差なし バリアフリー 伸縮型 格納式ベビーゲート ペットゲート 引き込み メッシュ布 赤ちゃんゲート ロック機能 折りたたみ式 キッチン ホワイト","ベビーゲート ロール式 セーフティーゲート [最大300cm] 階段上 バリアフリー ワイド 巻き取り式 赤ちゃん 侵入防止 幅広 メッシュ素材 足元段差なし 斜め設置可能 ペット用品 猫 柵 ゲート 脱走防止 玄関 ペットゲート ゲート ワイド バリアフリー 段差なし ロック機能"
