id	category	verdict	confidence	mismatch	qtyDiffers	reason	asin	rakuten_url	amazon_title	rakuten_title
7931	skincare	KEEP	high	NONE	Y	Both are Johnson's Baby ミルクローション 無香料 200mL. Amazon is a 2-pack with a bonus item (Amazon限定おまけ付き); Rakuten is a single 200mL bottle. The bottle design and product identity are identical across both images. Pack count differs but the underlying unit is the same.	B0GP6M2RB5	https://item.rakuten.co.jp/fukuei/534-0184-001/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	【Amazon.co.jp 限定】ジョンソンベビー ジョンソンベビーローション 無香料 200mL(×2) おまけ付き 新生児 保湿	ジョンソン ベビー ローション 無香料 200ml 4901730250184
7945	skincare	KEEP	high	NONE		Same product: ユタカメイク #3000シルバーシート 4.5×5.4m. Amazon image shows original labeled packaging; Rakuten image shows the folded sheet itself. Both titles and Rakuten description confirm identical specs (same brand, grade #3000, silver, 4.5×5.4m dimensions).	B004OCLLCQ	https://item.rakuten.co.jp/marunishi-online/3677206/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	ユタカメイク シート #3000シルバーシート 4.5×5.4 SL 30-12	ユタカ シート ＃3000シルバーシート 4．5×5．4【SL3012】 販売単位：1枚(入り数：-)JAN[4903599221169](ユタカ UVシート) （株）ユタカメイク【05P03Dec16】
7950	skincare	KEEP	high	NONE		Both listings show the same Pigeon UV Baby Milk Waterproof SPF50+ PA++++ 18g in the identical orange blister-card packaging. Titles and images match perfectly.	B0BTYVLC7M	https://item.rakuten.co.jp/seed-medi/4902508084697/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	ピジョン Pigeon UVベビーミルク ウォータープルーフ SPF50＋ 18ｇ	ピジョン Pigeon UVベビーミルク ウォータープルーフ SPF50+ 18g
7951	skincare	KEEP	high	NONE		Both images show Mama&Kids UV Light Veil, SPF23/PA++, the same bottle shape and branding. Amazon image has a promotional hang-tag but the underlying product (90mL, SPF23/PA++) is identical to the Rakuten listing.	B00JW54MF8	https://item.rakuten.co.jp/seed-medi/4530025010013/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	ママ&キッズ (Mama&Kids)【公式】 UVライトベール 90ml SPF23／PA++ 日焼け止め 赤ちゃん 子ども 大人 0ヶ月から UVミルク 無香料 お湯で落ちる	Mama&Kids ママ&キッズ UVライトベール 90ml 低刺激スキンケア SPF23 PA++ 赤ちゃん 大人 無香料 お湯でも落とせる
7962	skincare	KEEP	high	NONE		Both images show the older Pigeon UV Baby Milk Waterproof blister card (blue illustrated packaging), SPF50+ PA++++, 20g. Titles and images are consistent — same product identity.	B00SQQDJ08	https://item.rakuten.co.jp/trinity-cosme/san4902508083492/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	ピジョン UVベビーミルク ウォータープルーフ SPF50+ 20g	ピジョン UVベビーミルク ウォータープルーフ SPF50+ 20g
7963	skincare	KEEP	high	NONE	Y	Both are 近江兄弟社 ベルディオ UV Moisture Gel N 220g (VERDIO, SPF50+ PA++++, water-proof gel). Amazon is a 3本セット; Rakuten is a single unit. Images confirm the identical bottle. Count differs but unit identity is the same.	B0B8YD23YL	https://item.rakuten.co.jp/yumekurage/4987036535231/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	【3本セット】近江兄弟社 ベルディオ UVモイスチャージェルN 220g (3)	(株)近江兄弟社 ベルディオ UVモイスチャージェルN 220g
7971	skincare	KEEP	high	NONE	Y	Same product: メンソレータム サンプレイ ベビーミルク 30g SPF34 PA+++. Amazon is a single unit; Rakuten is a 120-unit case lot. Both images show the same SUNPLAY Baby Milk SPF34 PA+++ product — packaging design/era differs slightly but brand, line, SPF, and PA rating are identical.	B01N40O0TC	https://item.rakuten.co.jp/bloomgreen/8139991/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	メンソレータム サンプレイ ベビーミルク SPF34 PA+++ 30g	【120個セット】【1ケース分】 メンソレータム サンプレイ ベビーミルク 30g×120個セット 1ケース分 【正規品】
7975	skincare	REMOVE	high	SPF_STAGE		PA rating mismatch: Amazon image clearly shows SPF29 PA+++ (3 pluses); Rakuten image clearly shows SPF29 PA++ (2 pluses). The Rakuten description also states PA++. These are different UV protection grades of the アトピタ 保湿UVクリーム, not the same product.	B00C6TLN9U	https://item.rakuten.co.jp/bazar-progre/8050616/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	アトピタ 保湿UVクリーム 30g SPF29++	【60個セット】【1ケース分】 アトピタ 保湿UVクリーム 30g×60個セット 1ケース分 【正規品】【mor】 【dcs】【ご注文後発送までに2週間前後頂戴する場合がございます】
7995	skincare	KEEP	high	NONE	Y	Both images show the identical NIVEA UV KIDS Water Gel SPF38 PA+++ 120g bottle. Rakuten is a 3-pack of the same unit; underlying product is identical.	B0DS7RYT3T	https://item.rakuten.co.jp/wellness-web/10175287/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	ニベアＵＶ ウォータージェルこども用 120g SPF38 日焼け止め 塗りやすい デリケートな肌を守る	《セット販売》 花王 ニベアUV ウォータージェル こども用 SPF38 (120g)×3個セット 子供 紫外線 ジェル
8039	skincare	KEEP	high	NONE		Both images show the identical ロート製薬 ママはぐ 日やけ止めミルク SPF34 PA+++ 100g pump bottle. Titles match exactly; Rakuten's '千葉西倉庫' is only a warehouse note, not a product difference.	B00TJEOPVS	https://item.rakuten.co.jp/techin01/4987241139262/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	ロート製薬 ママはぐ 無添加 低刺激性日やけ止めミルク SPF34 PA+++ 100g	ロート製薬 ママはぐ 無添加 低刺激性日やけ止めミルク SPF34 PA+++ 100g 千葉西倉庫
8063	skincare	KEEP	high	NONE		Both images show the identical OMI/メンターム Sun Bears Mild Gel 30g SPF35 bottle with the same yellow cap and pink bear design. Same brand, line, type, size, and SPF.	B01CFKMNWU	https://item.rakuten.co.jp/bloomgreen/1087879/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	メン ターム メンターム サンベアーズマイルドジェル(SPF35 PA+++) 30g	サンベアーズ マイルドジェル 30g 【正規品】
8083	skincare	KEEP	high	NONE		Both images show the identical Wakodo ミルふわ ベビーケアスティック 5g in the same pink blister packaging. Brand, line, type, and size all match.	B00FEYV5YW	https://item.rakuten.co.jp/v-drug/0270030_4987244174185_1/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	和光堂 ミルふわ ベビーケアスティック	ミルふわ ベビーケアスティック 5g[ベビー 保湿]
8086	skincare	KEEP	high	NONE	Y	Both images show the identical MOTHER AND DAUGHTER UV Clear Spray SPF50+ PA++++ 150g bottle. Rakuten is a 2-pack of the same unit; underlying product is identical.	B0F3NYG7KM	https://item.rakuten.co.jp/cosmebox/j4540811803323s2/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	MOTHER AND DAUGHTER (マザー&ドーター) クリアUVスプレー SPF50+ / PA++++ (150g)	MOTHER AND DAUGHTER クリアUVスプレー (日やけ止めスプレー) SPF50+ PA++++ 150g×2個セット ファインシトラスの香り 顔・からだ用 無着色 ツーウェイワールド 送料込(北海道除く)
8095	skincare	UNSURE	low	NONE		Titles and model codes align precisely (both: ユタカメイク #3000 シルバーシート SL3009 3.6×3.6), but the Amazon image shows a silver UV sheet while the Rakuten image shows a dark green folded tarpaulin — likely a catalog image error on Rakuten's side. Cannot confirm identity with confidence given the image conflict.	B003QMHZ70	https://item.rakuten.co.jp/marunishi-online/3677176/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	ユタカメイク(Yutaka Make) シート #3000シルバーシート 3.6×3.6 SL3009	ユタカ シート ＃3000シルバーシート 3．6×3．6【SL3009】 販売単位：1枚(入り数：-)JAN[4903599221138](ユタカ UVシート) （株）ユタカメイク【05P03Dec16】
8096	skincare	KEEP	high	NONE		Both images show the identical KISSME Mommy! UV Aqua Milk SPF50+ PA++++ 50g tube with the same white/blue design and bear motif. Titles and descriptions also match exactly.	B01MZF5JY7	https://item.rakuten.co.jp/kohan/4901433071833/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	マミー UVアクアミルク SPF50+PA++++ 50g 赤ちゃん こども用 敏感肌	マミー UVアクアミルク 50g
8097	skincare	KEEP	high	NONE		Both images show the identical アトピタ 保湿UVクリーム50 tube with SPF50 PA++++ 30g. Same packaging, brand, product line, size, and SPF.	B085QTBP61	https://item.rakuten.co.jp/soukaikenbi/alf-4987133015452/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	丹平製薬 アトピタ 保湿UVクリーム SPF50(PA++++) 30g	【3980円以上で送料無料（沖縄を除く）】アトピタ 保湿UVクリーム50(30g)[アトピタ]
8100	skincare	KEEP	high	NONE		Both images show the identical Saborino MEGA-Shot NIGHT MOIST-WHITE blue box (32 sheets), same ingredients callouts (W377, NMN, グルタチオン, 3種のVC). Titles both state 32枚.	B0DHV2C76C	https://item.rakuten.co.jp/bloomgreen/10324195/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	サボリーノ メガショット 夜用白玉美容マスク 大容量 32枚入り シートマスク フェイスマスク オールインワン 時短 毎夜3分 グルタチオン ビタミンC ナイアシンアミド	サボリーノメガショット 夜用白玉美容マスク(32枚)【正規品】
8116	skincare	KEEP	high	NONE		Both images show Pigeon ワセリン 100g yellow/white tube — same brand, product, and size. Minor packaging refresh (satisfaction badge differs) does not change product identity.	B01KJFGIEW	https://item.rakuten.co.jp/mon-style/kaneisi426-4902508084017-ro1609/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	PIGEON ピジョンワセリン 100g	【楽天倉庫直送h】ピジョン ワセリン 100g 返品キャンセル不可品、お取り寄せ品キッズ ベビー スキンケア ピジョン ワセリン 100g
8117	skincare	KEEP	high	NONE	Y	Both images show the identical Organic Madonna Aroma Guard Mist (same green bottle, 98% organic, same branding). Amazon title says 80ml while Rakuten covers both 35ml and 80ml sizes — same product identity, only the specific size unit may differ between listings.	B003CJRBXA	https://item.rakuten.co.jp/babysilkhug/skh0077-mad/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	オーガニックマドンナ アロマガードミストオーガニック98％配合・虫よけアロマミスト 防腐剤無添加 敏感肌 アルコールフリー (80ml)	虫よけ スプレー 0歳児から使える アウトドアスプレー オーガニックマドンナ アロマガードミスト 35ml 80ml ハーブの香り 防腐剤無添加 エタノール不使用 ディート不使用 お散歩 ガーデニング 【S】
8138	skincare	UNSURE	low	NONE		Both titles say mikiHOUSE UVカットミルクMH 18ml but the images show clearly different bottle designs: Amazon has a large prominent gold dome cap with sun+bear art; Rakuten has a small blue cap with 'Baby UV Cut Milk' text and a different silhouette. May be different model versions despite the same product code suffix; insufficient to confirm identity with confidence.	B0D5QTXS9N	https://item.rakuten.co.jp/0101marui/ce017729660101/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	ミキハウス mikihouse ベビー用ＵＶカットミルクＭＨ（日やけ止め）（18ｍｌ）	【ミキハウス】 ベビースキンケアUVカットミルクMH(日焼け止め)(18ml)／ミキハウス（miki HOUSE）
8139	skincare	KEEP	low	NONE		Both titles confirm identical model SL3018, same dimensions 10.0×10.0m, same specs (44 grommets, 90cm pitch, 15.5kg). The Rakuten image appears to be a wrong/placeholder stock photo showing a dark green sheet, but the product text (JAN 4903599221220, identical specs) unambiguously identifies the same ユタカメイク #3000 Silver Sheet. Product identity matches on all textual attributes.	B00B4TOMW8	https://item.rakuten.co.jp/marunishi-online/3977714/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	ユタカメイク(Yutaka Make) シート #3000シルバーシート 10.0×10.0 SL3018	ユタカ シート ＃3000シルバーシート 10．0×10．0【SL3018】 販売単位：1枚(入り数：-)JAN[4903599221220](ユタカ UVシート) （株）ユタカメイク【05P03Dec16】
8188	skincare	KEEP	high	NONE		Both images show the identical NAVEEN Mineral Sunscreen yellow pump bottle, SPF50 PA++++, 30ml, Tinted (Light Beige). Brand, product line, type, size, and color all match. Cosmos Organic certified product is the same on both listings.	B0F235VXK5	https://item.rakuten.co.jp/magimaguu/4714086928382/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	NAVEEN ナヴィーン 日焼け止め 色付き化粧下地 ミネラルサンスクリーン ライトベージュ SPF50_30ml フェイス用 ウォータープルーフ UV耐水性 保湿 敏感肌 天然由来成分100％ オーガニック NE8382	ナヴィーン ミネラルサンスクリーン ライトベージュ SPF50 PA＋＋＋＋ 30ml（日やけ止め/フェイス・ボディ用）NAVEEN
8194	skincare	KEEP	high	NONE		Both images show the identical KOSE SUNCUT Pro PRODEFENSE All-in-One UV Mousse light-blue bottle, SPF50+ PA++++, 60g. The minor title spelling difference (プロデフェンス vs プロディフェンス) is just a transliteration variant of the same product. Brand, line, type, size, and variant (Light Up) all match.	B0BV66MF6W	https://item.rakuten.co.jp/suterastar/a2052-080224-j0626-s1/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	KOSE(コーセー)サンカット.プロデフェンスオールインワンVムース60g(ライトアップ)	サンカット プロディフェンス オールインワンUV ムース ライトアップ 60g 4971710560626 #
8205	skincare	KEEP	low	NONE		Both listings describe an EMF-blocking maternity apron/blanket (電磁波カット99.999%, 2枚セット) in the same pink color. Amazon's brand [GYGCP] appears to be a marketplace seller tag for a parallel import; Rakuten shows no brand. The Rakuten image explicitly shows the EMF-shielding grid fabric and 99.999% blocking rate, consistent with the Amazon listing specs. Product identity is the same.	B0D9MZXW7J	https://item.rakuten.co.jp/saisaisai/saifhf01x2/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	[GYGCP] エプロン 電磁波カット ウェア 2枚セット 電磁波カット99.999％ マタニティエプロン 妊婦エプロン 電磁波防止ブランケット 電磁波対策ウェア 日常電磁波対策 電磁波シールド 電磁波防止エプロン [並行輸入品]	電磁波カット ウェア 2枚セット 電磁波カット99.999％ 電磁波防止ブランケット 電磁波対策ウェア 日常電磁波対策 電磁波被害 電磁波シールド 妊婦 電磁波防止エプロン 電磁波カット 電磁波シールド 電磁波対策
8209	skincare	KEEP	high	NONE		Both images show erbaviva Organic Skincare baby sunscreen SPF30 75g tube — same brand, same product line, same size. The Rakuten image has a small 'water resistant for up to 80 mins' badge indicating a packaging revision, but the product identity (brand, name, SPF, size) is identical.	B007JOKDEI	https://item.rakuten.co.jp/magimaguu/0099600203096/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	erbaviva エルバビーバ 日焼け止め ベビーサンスクリーン 全身用 75g 赤ちゃん UVケア 新生児 オーガニック EV3096	エルバビーバ ベビーサンスクリーン 75g【オーガニック】【日焼け止め】【erbaviva】
8220	skincare	REMOVE	high	SPF_STAGE	Y	Amazon image clearly shows Atopita 保湿UVクリーム50 with SPF50/PA++++, while Rakuten image clearly shows SPF29/PA++. These are different SPF formulations — a real identity mismatch.	B0GZ5WJYFF	https://item.rakuten.co.jp/shopsoleil/8050616/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	【２個】アトピタ 保湿UVクリーム SPF50(PA++++) 30gX2個(4987133015452-2)	【60個セット】【1ケース分】 アトピタ 保湿UVクリーム 30g×60個セット 1ケース分 【正規品】【mor】 【ご注文後発送までに2週間前後頂戴する場合がございます】【dcs】
8233	skincare	KEEP	high	NONE		Both images show the identical 2e baby SPF20 PA++ UV protect 日焼け止めミルク 40mL bottle by Shiseido. Same brand, line, type, SPF/PA rating, and size.	B0CW1MRV3L	https://item.rakuten.co.jp/yumekurage/4909978204372/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	ドゥーエ 2e ベビー 日焼け止めミルク 40mL	(株)資生堂 2e ドゥーエ ベビー 日焼け止めミルク 40mL
8245	skincare	KEEP	high	NONE		Both images show the identical Yutaka UV Sheet 4000 silver tarp, model SL40-09, 3.6m×3.6m. Same brand, model number, grade, and dimensions confirmed in both images and titles.	B000W9C304	https://item.rakuten.co.jp/marunishi-online/3677281/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	UVシルバーシート SL40-09 ＃4000 3.6M×3.6M	ユタカ シート ＃4000シルバーシート 3．6×3．6【SL4009】 販売単位：1枚(入り数：-)JAN[4903599221336](ユタカ UVシート) （株）ユタカメイク【05P03Dec16】
8248	skincare	KEEP	high	NONE		Both listings are the Abib Quick Sunstick Protection Bar SPF50+ PA++++ 22g. The Amazon image lacks the Abib logo but the title explicitly names the brand, and both images show the same dark stick container with identical specs (22g, SPF50+ PA++++). Rakuten image clearly shows the Abib branding on the same product.	B0F9WVLR1M	https://item.rakuten.co.jp/upsuke/kan-abib8809030734174/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	ア ビ ブ クイックサンスティック プロテクションバー SPF50+ PA++++22g 日焼け止め	Abib アビブ クイックサンスティック プロテクションバー 22g 日焼け止め UVカット 紫外線 韓国コスメ 国内発送
8260	skincare	KEEP	high	NONE	Y	Same underlying unit: Saborino お疲れさマスク アンドブラック しっとり 32枚入. Amazon lists 1 pack; Rakuten lists a 5-pack set (32枚入×5個セット). Images confirm identical packaging. Quantity differs but product identity is the same.	B0FNBGC33Z	https://item.rakuten.co.jp/bloomgreen/8174794/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	サボリーノ お疲れさマスク アンドブラック しっとり 32枚入り 大容量 フェイスマスク フェイスパック シートマスク 夜用マスク ユニセックス 時短 オールインワン 毎晩1分	【5個セット】 サボリーノ お疲れさマスク アンドブラック しっとり 32枚入×5個セット【正規品】
8262	skincare	KEEP	high	NONE	Y	Same product: NIVEA UV Super Water Essence EX 80g SPF50+ PA++++. Amazon lists 1 tube; Rakuten lists a 6-pack set. Both images show the identical tube packaging. Quantity differs but the underlying unit is identical.	B0CST23W7S	https://item.rakuten.co.jp/k-server/4901301432315-6/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	ニベアＵＶ ウォーターエッセンスＥＸ ８０ｇ	【送料無料 6個セット】花王 ニベアUV ウォーターエッセンスEX 80g×6個
8263	skincare	KEEP	high	NONE		Both images show the identical REVI UV Protect Cream in the same distinctive red tube with GINZA ROSSO branding, SPF50+/PA++++, 35g. The Amazon title says 'SPF50+' and Rakuten says 'SPF50' but the tube images confirm the exact same product.	B0F2G29WJG	https://item.rakuten.co.jp/kaityannomise/revi6338/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	REVI (ルヴィ) UVプロテクトクリーム 35g 日焼け止め 美容液ベース SPF50+ PA++++ 日本製 銀座ロッソ	REVI ルヴィ UVプロテクトクリーム 35g UVクリーム 日焼け止め SPF50 PA ++++ UV コンシーラー ファンデーション 紫外線防止[ギフトラッピング対応]
8281	skincare	KEEP	high	NONE		Both images show the identical リマナチュラル Sun Protector Cream white tube with the same blue/red stripe design, SPF34 PA++, 30g. Brand, line, size, and SPF all match.	B00131BXEM	https://item.rakuten.co.jp/keiyushop/31691-os/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	リマナチュラル サンプロテクタークリーム SPF34 PA++ 30g	サンプロテクタークリーム 30g【リマナチュラル】2064169-msos 日焼け止め UV SPF34PA++
8282	skincare	KEEP	high	NONE		Both images show the identical ユタカメイク #3000 Silver/Black tarp sheet SLB-13, 5.4m×5.4m. Packaging, model number, size, and brand are identical.	B00I4KQK3Y	https://item.rakuten.co.jp/marunishi-online/4449801/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	ユタカメイク(Yutaka Make) シート #3000シルバー/ブラックシート 5.4×5.4 SLB13	ユタカ シート ＃3000シルバー／ブラックシート 5．4×5．4【SLB13】 販売単位：1枚(入り数：-)JAN[4903599222722](ユタカ UVシート) （株）ユタカメイク【05P03Dec16】
8286	skincare	KEEP	high	NONE		Both images show the identical メラノCC ディープデイケア UV乳液 yellow tube, SPF50+ PA++++, 50g, Rohto. Brand, product line, type, size, and SPF all match.	B0BSKQ7CPL	https://item.rakuten.co.jp/aozorablue/4987241191048/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	メラノCC ディープデイケアUV乳液 50g (ビタミンC配合 トーンアップ SPF50+ PA++++)	ロート製薬(株) メラノCC ディープデイケア UV乳液 50g
8287	skincare	KEEP	high	NONE	Y	Same product — CERAMIAID medicated UV milk 60g SPF50+ PA++++ by KOSÉ COSMEPORT. The Amazon listing is a single unit; the Rakuten listing is a 4個セット (4-pack) of the same item. Underlying unit identity is identical.	B0GJRBLN5N	https://item.rakuten.co.jp/kusuri-hagakure/1758979524-4-b/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	【医薬部外品】セラミエイド UＶミルク 60g 日焼け止め ウォータープルーフ 耐水性 敏感肌 低刺激 子供 赤ちゃん にも使える	セラミエイド UV ミルク 60g 4個セット
8295	skincare	REMOVE	high	FLAVOR_SCENT	Y	Amazon listing is the 'Magic Hour' limited-edition fragrance variant (pink/holographic packaging, labeled 'Fragrance Limited Edition') while Rakuten is the standard Biore UV Aqua Rich Aqua Protect Mist (standard blue packaging). Different fragrance variant.	B0D3PTFVPJ	https://item.rakuten.co.jp/k-server/4901301416438-5/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	【限定品】ビオレUV アクアリッチ アクアプロテクトミスト マジックアワー 60mL SPF50/PA++++ 2個セット	送料無料 5個セット花王 ビオレUV アクアリッチ アクアプロテクトミスト 60ml×5個
8298	skincare	KEEP	high	NONE		Both images show the identical Sun Bears Active Protect Milk gold bottle, SPF50+ PA++++, 30g, OMI brand. The Amazon listing includes a kanzenkum sticker accessory but the core product is the same.	B0GWHRDZQY	https://item.rakuten.co.jp/beisia/4987036531707/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	サンベアーズ アクティブプロテクトミルク 30g 日焼け止め SPF50+ Kanzenkumステッカー付き	近江兄弟社 サンベアーズアクティブプロテクトミルク30g
8299	skincare	KEEP	high	NONE		Both listings are Yutaka #3000 Silver Sheet 1.8×3.6m (SL3003). Amazon image shows the product in its retail packaging; Rakuten image is the folded sheet without packaging. Titles, model code SL3003, and dimensions match exactly.	B004OCJFLK	https://item.rakuten.co.jp/marunishi-online/3677133/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	ユタカメイク(Yutaka Make) シート #3000シルバーシート 1.8×3.6 SL3003	ユタカ シート ＃3000シルバーシート 1．8×3．6【SL3003】 販売単位：1枚(入り数：-)JAN[4903599221077](ユタカ UVシート) （株）ユタカメイク【05P03Dec16】
8313	skincare	KEEP	high	NONE	Y	Same product: Biore UV Aqua Rich Aqua Protect Mist refill (付け替え用), 60mL, SPF50 PA++++. Amazon is a 3-pack; Rakuten is a single unit. The underlying item is identical.	B0C8CJ4VM3	https://item.rakuten.co.jp/drugkirin/4901301417039-sale/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	［3個セット］ビオレUVアクアリッチ アクアプロテクトミスト 付替え 60ml×3個	花王 ビオレ UV アクアリッチ アクアプロテクトミスト 付け替え用 60mL×1個 SPF50/PA++++ Kao Biore
8322	skincare	KEEP	high	NONE	Y	Same product: Nivea UV Super Water Gel EX pump 270g, SPF50+ PA++++, unscented. Amazon is a single unit; Rakuten is a 5-pack of the same bottle. The underlying item is identical.	B0GFVBNTPJ	https://item.rakuten.co.jp/drugkirin/4901301462206-5/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	ニベアＵＶ ウォータージェルＥＸ ポンプ 270g 日焼け止め 無香料 SPF50	送料無料 5個セット 花王 ニベアUV ウォータージェルEX ポンプ 270g×5個
8325	skincare	KEEP	high	NONE		Both images show the identical Organic Madonna Aroma Sun Milk green tube+box, SPF30/PA+++, Organic 62%, 45g. Same brand, same line, same size, same SPF.	B004OCBU9U	https://item.rakuten.co.jp/vivi-baby/madonnna3/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	オーガニックマドンナ アロマサンミルク45g SPF30／PA＋＋＋ オーガニック62％配合 敏感肌 高保湿 無着色	日焼け止め オーガニックマドンナ アロマサンミルク SPF30 PA+++ マドンナ madonna オーガニック ベビー 新生児 赤ちゃん ママ ミルク クリーム 日焼け止め 紫外線対策 日本製
8330	skincare	KEEP	high	NONE		Both listings are the Yutaka Make #3000 Silver Sheet SL3004 at 2.7×2.7m. Amazon image shows the packaged product with rope included; Rakuten image shows the folded sheet itself. Model code SL3004 and dimensions match exactly across both titles and descriptions.	B004OCLKW2	https://item.rakuten.co.jp/marunishi-online/3677141/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	ユタカメイク(Yutaka Make) シート #3000シルバーシート 2.7×2.7 SL3004	ユタカ シート ＃3000シルバーシート 2．7×2．7【SL3004】 販売単位：1枚(入り数：-)JAN[4903599221084](ユタカ UVシート) （株）ユタカメイク【05P03Dec16】
8348	skincare	KEEP	high	NONE		Both are Transino 薬用UVパウダーEX レフィル 11g (SPF50+ PA++++). Images are identical — same box design, same refill label. Retailer logo on Rakuten image is the only difference.	B0FF4PYPNK	https://item.rakuten.co.jp/k-server/4987107671769/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	トランシーノ薬用UVパウダーEX 詰替え用レフィル11g (4987107671769/001)（メール便）	第一三共ヘルスケア トランシーノ薬用UVパウダーEX レフィル 11g【医薬部外品】
8351	skincare	KEEP	high	NONE	Y	Same product: Biore UV Aqua Rich Aqua Protect Mist 60ml SPF50 PA++++. Amazon lists 1 unit; Rakuten lists a 6-unit bundle (×6個セット). Underlying unit is identical.	B0BT1X9H7B	https://item.rakuten.co.jp/k-server/4901301416438-6/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	ビオレ Bioré UＶ アクアリッチ アクアプロテクトミスト 60ミリリットル	送料無料 6個セット花王 ビオレUV アクアリッチ アクアプロテクトミスト 60ml×6個
8361	skincare	KEEP	high	NONE		Both are BABY BORN No.2 Face & Body Sunscreen Active 100g SPF50+/PA++++. Images show the identical white tube with the same design, same product name and sub-line. Rakuten is sold via Mishii List but is the same physical product.	B0GWKPFK94	https://item.rakuten.co.jp/mishii-list/babyborn_sun_active/?rafcid=wsc_i_is_4fc4d628-58e9-4fbd-a881-6437783c8049	BABY BORN ベビーボーン フェイス＆ボディサンスクリーン 日焼け止め UVミルク 100g SPF50+ /PA++++ 低刺激 子ども 子供 無添加 紫外線対策 保湿 UV対策 紫外線 日焼け対策 ラベンダーの香りMother マザー (1個)	ベビーボーン 日焼け止めクリーム ノンケミカル BABY BORN Face & Body Sunscreen Active 日焼け止め 大容量 子供 東原亜希 SPF50+/PA++++ 低刺激 子ども ベビー 赤ちゃん 無添加 紫外線対策 保湿 UV対策 紫外線 日焼け対策 お出かけ ラベンダーの香り 親子 ミッシーリスト
